단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
008350,KR7008350001,남선알미늄,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2140,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1787122,500,19780522,110179,55089545000,12.0,,0,,N,N,Y,570,-23,124,100,16.65,20220331.0,2357,LB8,N,N,N
008355,KR7008351009,남선알미우,ST,0.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,21850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1414,500,19891223,307,153945000,12.0,,1,,N,N,N,0,0,0,0,0.0,,67,,N,N,N
008420,KR7008420002,문배철강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3500,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,51194,500,19941105,20503,10251752500,12.0,,0,,N,N,Y,2049,208,318,254,19.37,20211231.0,717,,N,N,N
008490,KR7008490005,서흥,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,32500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,9487,500,19900327,11569,6084556500,12.0,,0,,N,N,Y,1639,180,176,150,13.68,20220331.0,3759,,N,N,N
008500,KR7008500001,일정실업,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20150,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,5722,5000,19940812,1200,6000000000,12.0,,0,,N,N,Y,87,-17,-18,-17,-38.98,20220331.0,241,,N,N,N
008560,KR7008560005,메리츠증권,ST,1.0,0,21,24,N,N,N,6,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,Y,N,N,N,N,4525,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1272515,1000,19920115,639710,681730579000,12.0,,0,,N,Y,Y,108234,3770,3810,2824,21.44,20220331.0,28946,,N,N,Y
008600,KR7008600009,윌비스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,899,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,128805,1000,19890728,67236,72882179000,12.0,,0,,N,N,Y,706,23,10,5,1.86,20220331.0,604,,N,N,N
008700,KR7008700007,아남전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2515,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,2436960,500,19840811,77124,38562410000,12.0,,0,,N,N,Y,956,58,53,50,24.43,20220331.0,1939,,N,N,N
008730,KR7008730004,율촌화학,ST,2.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,17649,500,19880830,24800,14776380000,12.0,,0,,N,N,Y,1356,-31,-34,-27,-3.13,20220331.0,4960,,N,N,N
008770,KR7008770000,호텔신라,ST,2.0,0,16,0,N,N,N,8,Y,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,69500,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,411792,5000,19910312,39248,196240605000,12.0,,0,,N,Y,Y,10944,151,-78,-77,-5.38,20220331.0,27277,511,N,N,Y
008775,KR7008771008,호텔신라우,ST,0.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,58300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,9761,5000,19910809,751,3759395000,12.0,,1,,N,N,N,0,0,0,0,0.0,,438,,N,N,N
008870,KR7008870008,금비,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,69900,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,935,5000,19900608,1000,5000000000,9.0,,0,,N,N,Y,1116,8,17,-6,-1.35,20220331.0,699,,N,N,N
008930,KR7008930000,한미사이언스,ST,1.0,0,21,0,N,N,N,A,Y,N,Y,,N,Y,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,39150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,142337,500,19880620,68623,34311842000,12.0,,0,,N,Y,Y,2520,87,190,170,9.79,20220331.0,26866,,N,N,Y
008970,KR7008970006,동양철관,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1055,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,789496,500,19770305,118885,59442645000,12.0,,0,,N,N,Y,574,11,5,5,2.49,20220331.0,1254,,N,N,N
009070,KR7009070004,KCTC,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4560,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,106427,500,19780929,30000,15000000000,12.0,,0,,N,N,Y,2162,109,112,91,15.42,20220331.0,1368,,N,N,N
009140,KR7009140005,경인전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,25500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1711,5000,19890620,1570,7853985000,12.0,,0,,N,N,Y,58,2,4,-1,-0.46,20220331.0,400,,N,N,N
009150,KR7009150004,삼성전기,ST,1.0,0,13,0,Y,N,Y,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,140000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,646223,5000,19790227,74693,373468480000,12.0,,0,,N,Y,Y,26168,4105,4270,3219,18.49,20220331.0,104571,511,N,N,Y
009155,KR7009151002,삼성전기우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,76500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,8761,5000,19891010,2906,14534920000,12.0,,1,,N,N,N,0,0,0,0,0.0,,2223,,N,N,N
009160,KR7009160003,SIMPAC,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6210,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,108062,500,19890729,65429,32714758000,12.0,,0,,N,N,Y,1970,498,506,393,28.04,20220331.0,4063,,N,N,N
009180,KR7009180001,한솔로지스틱스,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3225,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,165891,500,19891113,27477,14340941000,12.0,,0,,N,N,Y,2685,117,109,82,40.02,20220331.0,886,,N,N,N
009190,KR7009190000,대양금속,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,227369,500,19940429,32354,16177382000,12.0,,0,,N,N,Y,2034,152,167,152,17.39,20211231.0,1100,,N,N,N
009200,KR7009200007,무림페이퍼,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,153293,2500,19900609,41609,104023275000,12.0,,0,,N,N,Y,2844,67,-12,-29,-5.21,20220331.0,1042,,N,N,N
009240,KR7009240003,한샘,ST,2.0,0,16,0,N,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,56300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,45331,1000,20020716,23533,23533928000,12.0,,0,,N,Y,Y,5260,100,228,175,11.4,20220331.0,13249,,N,N,Y
009270,KR7009270000,신원,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1635,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,412418,500,19880824,95568,47784406500,12.0,,0,,N,N,Y,2707,117,107,78,14.13,20220331.0,1562,,N,N,N
009275,KR7009271008,신원우,ST,0.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,0,1,1,N,Y,Y,0,N,N,N,0,0,0,100,N,90,0,500,19890307,90,45370000,12.0,,1,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
009290,KR7009290008,광동제약,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,6430,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,134358,1000,19891117,52420,52420851000,12.0,,0,,N,N,Y,3122,90,114,84,6.06,20220331.0,3370,,N,N,N
009310,KR7009310004,참엔지니어링,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,819,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,114942,500,19871112,58867,29858708000,12.0,,0,,N,N,Y,80,-31,-39,-42,-21.72,20220331.0,482,,N,N,N
009320,KR7009320003,대우부품,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,121496,500,19890825,47646,23823187500,12.0,,0,,N,N,Y,992,11,2,0,-0.12,20211231.0,900,,N,N,N
009410,KR7009410002,태영건설,ST,3.0,0,18,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,6580,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,50266,500,19891113,38899,19449549000,12.0,,0,,N,N,Y,5829,283,291,218,14.07,20220331.0,2559,844,N,N,N
009415,KR7009411000,태영건설우,ST,0.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9470,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3160,500,19941122,1302,651071000,12.0,,1,,N,N,N,0,0,0,0,0.0,,123,,N,N,N
009420,KR7009420001,한올바이오파마,ST,2.0,0,9,0,Y,N,N,A,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,17100,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,103659,500,19891218,52240,26120319000,12.0,,0,,N,Y,Y,240,-6,0,-1,-0.21,20220331.0,8933,,N,N,Y
009440,KR7009440009,KC그린홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,113983,500,19941105,22434,11217490000,12.0,,0,,N,N,Y,1919,-18,4,-11,-3.26,20220331.0,1099,,N,N,N
009450,KR7009450008,경동나비엔,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,39100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,22372,1000,19930831,14568,14568592000,12.0,,0,,N,N,Y,2941,213,247,191,16.71,20220331.0,5696,,N,N,N
