테마코드,테마명,종목코드
017,방위산업,064350
017,방위산업,230980
017,방위산업,274090
096,배터리,004490
096,배터리,023890
096,배터리,082920
096,배터리,006400
096,배터리,051910
169,백신여권,184230
169,백신여권,017670
169,백신여권,030200
169,백신여권,263700
169,백신여권,042510
021,백화점/홈쇼핑/편의점,004170
021,백화점/홈쇼핑/편의점,006370
021,백화점/홈쇼핑/편의점,027390
021,백화점/홈쇼핑/편의점,005440
021,백화점/홈쇼핑/편의점,019010
021,백화점/홈쇼핑/편의점,037710
021,백화점/홈쇼핑/편의점,007070
021,백화점/홈쇼핑/편의점,035760
021,백화점/홈쇼핑/편의점,028150
021,백화점/홈쇼핑/편의점,069960
021,백화점/홈쇼핑/편의점,023530
021,백화점/홈쇼핑/편의점,057050
021,백화점/홈쇼핑/편의점,139480
021,백화점/홈쇼핑/편의점,071840
021,백화점/홈쇼핑/편의점,027410
021,백화점/홈쇼핑/편의점,138250
021,백화점/홈쇼핑/편의점,067830
021,백화점/홈쇼핑/편의점,051160
021,백화점/홈쇼핑/편의점,282330
975,보안(물리),083640
975,보안(물리),039010
975,보안(물리),214870
975,보안(물리),143160
975,보안(물리),092600
975,보안(물리),139050
975,보안(물리),290270
975,보안(물리),006140
975,보안(물리),019490
975,보안(물리),012750
975,보안(물리),094840
975,보안(물리),264850
975,보안(물리),012450
975,보안(물리),099520
975,보안(물리),087600
975,보안(물리),236200
010,보안(정보),053800
010,보안(정보),037340
010,보안(정보),054920
010,보안(정보),053350
010,보안(정보),081970
010,보안(정보),067920
010,보안(정보),049470
010,보안(정보),053300
010,보안(정보),153460
010,보안(정보),070300
010,보안(정보),042510
010,보안(정보),100030
010,보안(정보),150900
010,보안(정보),131090
010,보안(정보),136540
010,보안(정보),356890
010,보안(정보),263860
010,보안(정보),317120
010,보안(정보),290270
010,보안(정보),258790
010,보안(정보),192250
010,보안(정보),286750
010,보안(정보),158430
010,보안(정보),203650
968,보톡스,069620
968,보톡스,214450
968,보톡스,243070
968,보톡스,061040
968,보톡스,109740
968,보톡스,086900
968,보톡스,145020
968,보톡스,216080
968,보톡스,084110
328,보험,000810
328,보험,002550
328,보험,005830
328,보험,001450
328,보험,003690
328,보험,000060
328,보험,000540
328,보험,000370
328,보험,000400
328,보험,088350
328,보험,082640
328,보험,032830
328,보험,085620
328,보험,138040
153,복합화력발전,034020
153,복합화력발전,083650
153,복합화력발전,100840
153,복합화력발전,051310
286,북한광물자원개발,128660
286,북한광물자원개발,025890
286,북한광물자원개발,054540
286,북한광물자원개발,017550
286,북한광물자원개발,013310
286,북한광물자원개발,037950
286,북한광물자원개발,222420
286,북한광물자원개발,012320
286,북한광물자원개발,096350
286,북한광물자원개발,002360
286,북한광물자원개발,101170
286,북한광물자원개발,041440
286,북한광물자원개발,010040
286,북한광물자원개발,027580
286,북한광물자원개발,012160
286,북한광물자원개발,009520
286,북한광물자원개발,081150
286,북한광물자원개발,011760
286,북한광물자원개발,075970
286,북한광물자원개발,003670
282,북한전력설비,034020
282,북한전력설비,010120
282,북한전력설비,237750
282,북한전력설비,298040
282,북한전력설비,189860
282,북한전력설비,017510
282,북한전력설비,033100
282,북한전력설비,015760
282,북한전력설비,130660
282,북한전력설비,024810
282,북한전력설비,147830
282,북한전력설비,267260
282,북한전력설비,103590
282,북한전력설비,051600
282,북한전력설비,000500
282,북한전력설비,007610
282,북한전력설비,017040
282,북한전력설비,042370
282,북한전력설비,001440
282,북한전력설비,006910
282,북한전력설비,006260
282,북한전력설비,006340
831,블록체인,041460
831,블록체인,018260
831,블록체인,068940
831,블록체인,038160
831,블록체인,184230
831,블록체인,950110
831,블록체인,192250
831,블록체인,044380
831,블록체인,131090
831,블록체인,150900
831,블록체인,139050
831,블록체인,053350
831,블록체인,203650
831,블록체인,042510
831,블록체인,054920
258,비료,006380
258,비료,290380
258,비료,001420
258,비료,033250
258,비료,018620
258,비료,097870
258,비료,014580
258,비료,004000
258,비료,001550
258,비료,025860
258,비료,001390
132,비철금속,012800
132,비철금속,009520
132,비철금속,005810
132,비철금속,000300
132,비철금속,008350
132,비철금속,103140
132,비철금속,000670
132,비철금속,001780
132,비철금속,006110
132,비철금속,004560
132,비철금속,009190
132,비철금속,018470
132,비철금속,032560
132,비철금속,025820
132,비철금속,081150
132,비철금속,021050
132,비철금속,010130
132,비철금속,128660
132,비철금속,069460
132,비철금속,186230
132,비철금속,015890
132,비철금속,060480
132,비철금속,037760
996,빅데이터,300080
996,빅데이터,086960
996,빅데이터,301300
996,빅데이터,032680
996,빅데이터,205100
996,빅데이터,065370
996,빅데이터,036030
996,빅데이터,035720
996,빅데이터,012510
996,빅데이터,181710
996,빅데이터,035420
259,사료,035810
259,사료,001790
259,사료,025880
259,사료,016790
259,사료,008040
259,사료,003310
259,사료,005860
259,사료,027710
259,사료,002140
259,사료,136490
259,사료,218150
259,사료,002680
259,사료,097950
259,사료,006980
259,사료,018620
259,사료,036580
259,사료,060590
048,사물인터넷,018290
048,사물인터넷,149940
048,사물인터넷,038620
048,사물인터넷,094280
048,사물인터넷,040160
048,사물인터넷,117670
048,사물인터넷,054220
048,사물인터넷,041460
048,사물인터넷,049080
048,사물인터넷,069410
048,사물인터넷,038680
048,사물인터넷,122990
048,사물인터넷,011090
048,사물인터넷,052710
048,사물인터넷,015710
048,사물인터넷,131970
048,사물인터넷,039560
048,사물인터넷,042500
048,사물인터넷,101390
048,사물인터넷,096870
048,사물인터넷,091440
048,사물인터넷,037400
048,사물인터넷,033180
048,사물인터넷,043260
048,사물인터넷,036690
048,사물인터넷,039420
048,사물인터넷,032580
048,사물인터넷,200710
048,사물인터넷,131220
048,사물인터넷,064520
048,사물인터넷,049470
048,사물인터넷,059210
048,사물인터넷,049480
048,사물인터넷,032750
048,사물인터넷,317120
936,삼성페이,115310
936,삼성페이,042510
936,삼성페이,065440
936,삼성페이,224110
936,삼성페이,192250
936,삼성페이,036800
936,삼성페이,061040
936,삼성페이,079970
936,삼성페이,064260
936,삼성페이,091700
936,삼성페이,097870
936,삼성페이,053300
936,삼성페이,203650
936,삼성페이,025770
936,삼성페이,060250
936,삼성페이,035600
936,삼성페이,004710
936,삼성페이,046440
936,삼성페이,094280
936,삼성페이,027040
936,삼성페이,053350
936,삼성페이,060230
936,삼성페이,089850
936,삼성페이,052710
936,삼성페이,094480
059,상사,001120
059,상사,011760
059,상사,001740
059,상사,002810
059,상사,047050
340,석유화학,051910
340,석유화학,011170
340,석유화학,009830
340,석유화학,011790
340,석유화학,000860
340,석유화학,007690
340,석유화학,014530
340,석유화학,002380
340,석유화학,011780
340,석유화학,025860
340,석유화학,006650
340,석유화학,004830
340,석유화학,005190
340,석유화학,010060
340,석유화학,003650
340,석유화학,002760
340,석유화학,004000
340,석유화학,003720
340,석유화학,003080
340,석유화학,004430
340,석유화학,006840
340,석유화학,014440
340,석유화학,008730
340,석유화학,005950
340,석유화학,000760
340,석유화학,051630
340,석유화학,006380
340,석유화학,025000
340,석유화학,002960
340,석유화학,010640
340,석유화학,014680
340,석유화학,025850
340,석유화학,004800
340,석유화학,089470
340,석유화학,096770
340,석유화학,138490
340,석유화학,024060
340,석유화학,178920
340,석유화학,078930
340,석유화학,010950
340,석유화학,010955
340,석유화학,012610
340,석유화학,001570
340,석유화학,091970
340,석유화학,024890
340,석유화학,120240
340,석유화학,003830
340,석유화학,008000
340,석유화학,023450
340,석유화학,007590
340,석유화학,102260
340,석유화학,033500
340,석유화학,041930
340,석유화학,107590
340,석유화학,001340
340,석유화학,002840
340,석유화학,134380
340,석유화학,013000
340,석유화학,101240
340,석유화학,161000
340,석유화학,002360
340,석유화학,036640
340,석유화학,004250
340,석유화학,048830
340,석유화학,045060
340,석유화학,014190
340,석유화학,008370
340,석유화학,024070
340,석유화학,014830
340,석유화학,036500
340,석유화학,000440
340,석유화학,003780
340,석유화학,065940
340,석유화학,001390
340,석유화학,083420
340,석유화학,042040
340,석유화학,005420
340,석유화학,007770
340,석유화학,003240
340,석유화학,298000
931,섬유/의류,093050
931,섬유/의류,009270
931,섬유/의류,005390
931,섬유/의류,020000
931,섬유/의류,081660
931,섬유/의류,017680
931,섬유/의류,084870
931,섬유/의류,120110
931,섬유/의류,105630
931,섬유/의류,111770
931,섬유/의류,000680
931,섬유/의류,001460
931,섬유/의류,016090
931,섬유/의류,047770
931,섬유/의류,093240
931,섬유/의류,098660
931,섬유/의류,102280
931,섬유/의류,900040
931,섬유/의류,900110
931,섬유/의류,011080
931,섬유/의류,033340
931,섬유/의류,065060
931,섬유/의류,090370
931,섬유/의류,008290
931,섬유/의류,088790
931,섬유/의류,069640
931,섬유/의류,011000
931,섬유/의류,007980
931,섬유/의류,028260
931,섬유/의류,014990
931,섬유/의류,002070
931,섬유/의류,000050
931,섬유/의류,065160
931,섬유/의류,030270
931,섬유/의류,005320
931,섬유/의류,001070
931,섬유/의류,001530
931,섬유/의류,155660
931,섬유/의류,008600
931,섬유/의류,026040
931,섬유/의류,039980
931,섬유/의류,003610
931,섬유/의류,035150
931,섬유/의류,025270
931,섬유/의류,002170
931,섬유/의류,011300
931,섬유/의류,001000
931,섬유/의류,031430
931,섬유/의류,005800
931,섬유/의류,025620
931,섬유/의류,013990
931,섬유/의류,032080
931,섬유/의류,101140
931,섬유/의류,004060
931,섬유/의류,001380
931,섬유/의류,010600
931,섬유/의류,011330
931,섬유/의류,003200
931,섬유/의류,000950
931,섬유/의류,159580
931,섬유/의류,130500
931,섬유/의류,004700
931,섬유/의류,033290
931,섬유/의류,006060
931,섬유/의류,110790
931,섬유/의류,267790
931,섬유/의류,366030
931,섬유/의류,263020
931,섬유/의류,003240
931,섬유/의류,383220
931,섬유/의류,111110
931,섬유/의류,306040
931,섬유/의류,241590
931,섬유/의류,308100
031,셋톱박스,028080
031,셋톱박스,052270
031,셋톱박스,035480
031,셋톱박스,057880
031,셋톱박스,064240
031,셋톱박스,038530
031,셋톱박스,078890
031,셋톱박스,115160
023,셰일가스,036460
023,셰일가스,018670
023,셰일가스,010140
023,셰일가스,005010
023,셰일가스,003030
023,셰일가스,100090
023,셰일가스,000210
023,셰일가스,000720
023,셰일가스,034020
023,셰일가스,083650
023,셰일가스,100840
023,셰일가스,051310
023,셰일가스,002360
023,셰일가스,099660
023,셰일가스,042660
023,셰일가스,009540
023,셰일가스,033500
023,셰일가스,017960
023,셰일가스,014620
023,셰일가스,023160
023,셰일가스,105740
023,셰일가스,085310
023,셰일가스,017940
023,셰일가스,021080
023,셰일가스,306200
363,소방기기,033540
363,소방기기,085310
363,소방기기,074610
107,송유관,008970
107,송유관,005010
107,송유관,003030
107,송유관,000970
107,송유관,001620
107,송유관,100090
107,송유관,306200
051,수산,003960
051,수산,006090
051,수산,030720
051,수산,025870
051,수산,003680
051,수산,007160
051,수산,004970
051,수산,006040
051,수산,900050
051,수산,011150
051,수산,014710
344,수소에너지,095190
344,수소에너지,094820
344,수소에너지,012340
344,수소에너지,336260
344,수소에너지,036460
344,수소에너지,288620
344,수소에너지,085310
344,수소에너지,382900
995,수소차,005380
995,수소차,059090
995,수소차,298000
995,수소차,298040
995,수소차,085310
995,수소차,271940
995,수소차,023900
995,수소차,013870
995,수소차,090080
995,수소차,080470
995,수소차,036460
995,수소차,095190
995,수소차,095910
995,수소차,144620
995,수소차,018880
995,수소차,126880
995,수소차,000270
995,수소차,012330
995,수소차,064960
995,수소차,033530
995,수소차,081000
995,수소차,145990
995,수소차,009320
995,수소차,215360
995,수소차,064350
995,수소차,126870
995,수소차,089980
995,수소차,011320
995,수소차,336260
995,수소차,288620
995,수소차,025320
995,수소차,009830
995,수소차,012340
995,수소차,298050
089,수자원,003070
089,수자원,034020
089,수자원,021240
089,수자원,000970
089,수자원,008970
089,수자원,009410
089,수자원,076080
089,수자원,025320
089,수자원,126870
089,수자원,074610
089,수자원,002150
089,수자원,060260
089,수자원,256150
089,수자원,376180
089,수자원,317870
035,슈퍼박테리아,102460
035,슈퍼박테리아,083790
035,슈퍼박테리아,005500
035,슈퍼박테리아,063160
035,슈퍼박테리아,000640
035,슈퍼박테리아,042040
035,슈퍼박테리아,100700
035,슈퍼박테리아,048530
050,스마트공장,319400
050,스마트공장,052710
050,스마트공장,036690
050,스마트공장,140670
050,스마트공장,040160
050,스마트공장,347890
050,스마트공장,010120
050,스마트공장,094280
050,스마트공장,022100
050,스마트공장,282880
050,스마트공장,317830
050,스마트공장,049080
050,스마트공장,039010
050,스마트공장,007820
050,스마트공장,090710
050,스마트공장,322180
050,스마트공장,012510
050,스마트공장,351330
050,스마트공장,086960
050,스마트공장,093320
050,스마트공장,004380
117,스마트그리드,103590
117,스마트그리드,040160
117,스마트그리드,010120
117,스마트그리드,007610
117,스마트그리드,022100
117,스마트그리드,001820
117,스마트그리드,002230
117,스마트그리드,057540
117,스마트그리드,006490
117,스마트그리드,054090
117,스마트그리드,000420
117,스마트그리드,052860
117,스마트그리드,082920
117,스마트그리드,033100
117,스마트그리드,067920
117,스마트그리드,017040
130,스마트카,053450
130,스마트카,012330
130,스마트카,089850
130,스마트카,086960
130,스마트카,011070
130,스마트카,118990
130,스마트카,000990
130,스마트카,038880
130,스마트카,204320
130,스마트카,087260
130,스마트카,097520
130,스마트카,352910
130,스마트카,039290
906,스마트폰,064260
906,스마트폰,046440
906,스마트폰,086960
906,스마트폰,154040
906,스마트폰,094190
906,스마트폰,078340
906,스마트폰,063080
906,스마트폰,104200
906,스마트폰,052710
906,스마트폰,064520
906,스마트폰,033240
906,스마트폰,108860
906,스마트폰,051390
906,스마트폰,052020
906,스마트폰,115610
906,스마트폰,025320
906,스마트폰,039560
906,스마트폰,096610
906,스마트폰,081580
906,스마트폰,082210
906,스마트폰,051370
906,스마트폰,062860
906,스마트폰,073110
906,스마트폰,049070
906,스마트폰,091700
906,스마트폰,009150
906,스마트폰,006400
906,스마트폰,034220
906,스마트폰,011070
906,스마트폰,060720
906,스마트폰,045970
906,스마트폰,077360
906,스마트폰,041020
906,스마트폰,043590
906,스마트폰,114120
906,스마트폰,039290
906,스마트폰,064800
906,스마트폰,065440
906,스마트폰,072130
906,스마트폰,074150
906,스마트폰,078000
906,스마트폰,079970
906,스마트폰,089850
906,스마트폰,100030
906,스마트폰,008060
906,스마트폰,007810
906,스마트폰,004130
906,스마트폰,036710
906,스마트폰,065680
906,스마트폰,082660
906,스마트폰,091120
906,스마트폰,065270
906,스마트폰,054210
906,스마트폰,093920
906,스마트폰,101330
906,스마트폰,192440
906,스마트폰,178920
906,스마트폰,096630
906,스마트폰,151910
906,스마트폰,193250
906,스마트폰,049520
906,스마트폰,053450
906,스마트폰,070300
906,스마트폰,086830
906,스마트폰,187270
906,스마트폰,078780
906,스마트폰,052860
906,스마트폰,061040
906,스마트폰,097780
906,스마트폰,043580
906,스마트폰,037950
906,스마트폰,097520
906,스마트폰,052270
906,스마트폰,036500
906,스마트폰,109960
906,스마트폰,079190
906,스마트폰,093230
906,스마트폰,058450
906,스마트폰,080220
906,스마트폰,178320
906,스마트폰,192650
906,스마트폰,204270
906,스마트폰,198080
906,스마트폰,148150
906,스마트폰,290740
124,스포츠행사 수혜,088910
124,스포츠행사 수혜,136480
124,스포츠행사 수혜,067160
124,스포츠행사 수혜,027710
124,스포츠행사 수혜,000140
124,스포츠행사 수혜,046140
124,스포츠행사 수혜,027740
124,스포츠행사 수혜,065150
124,스포츠행사 수혜,034120
124,스포츠행사 수혜,035810
124,스포츠행사 수혜,000080
146,시멘트,003410
146,시멘트,004980
146,시멘트,038500
146,시멘트,002030
146,시멘트,003300
146,시멘트,006390
146,시멘트,183190
146,시멘트,198440
146,시멘트,300720
134,시스템반도체,067310
134,시스템반도체,033640
134,시스템반도체,117670
134,시스템반도체,038880
134,시스템반도체,108320
134,시스템반도체,119830
134,시스템반도체,089890
134,시스템반도체,123860
134,시스템반도체,036810
134,시스템반도체,036540
134,시스템반도체,052860
134,시스템반도체,062860
134,시스템반도체,029460
134,시스템반도체,030530
134,시스템반도체,039030
134,시스템반도체,042700
134,시스템반도체,058470
134,시스템반도체,033170
134,시스템반도체,092600
134,시스템반도체,003160
134,시스템반도체,089530
134,시스템반도체,240810
134,시스템반도체,102120
134,시스템반도체,000990
923,식자재/급식,005440
923,식자재/급식,051500
923,식자재/급식,031440
923,식자재/급식,011150
923,식자재/급식,005670
923,식자재/급식,025870
923,식자재/급식,030720
923,식자재/급식,311390
303,신공항,025550
303,신공항,129260
303,신공항,066590
303,신공항,044060
303,신공항,060560
303,신공항,009070
303,신공항,000970
303,신공항,102210
303,신공항,012160
303,신공항,102260
303,신공항,045300
303,신공항,100090
303,신공항,078590
303,신공항,099410
303,신공항,011390
303,신공항,012280
303,신공항,013000
190,신약개발,006120
190,신약개발,000640
190,신약개발,000100
190,신약개발,000020
190,신약개발,003090
190,신약개발,003000
190,신약개발,005250
190,신약개발,005500
190,신약개발,008930
190,신약개발,003120
190,신약개발,003940
190,신약개발,001060
190,신약개발,068870
